data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-08-28 18:57:04.794654;1171;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Felix Martinez;masculino;pix
2025-08-28 19:50:07.449557;1172;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Jennifer Beam;feminino;dinheiro
2025-08-28 20:21:06.672194;1173;São Paulo;Lucas Pereira;Tablet Apple iPad;Daniel Newton;masculino;pix
2025-08-28 22:17:05.630719;1174;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Ralph Ryan;masculino;dinheiro
2025-08-28 23:28:04.458726;1175;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Donna Walker;feminino;boleto
2025-08-29 03:13:05.679871;1176;Florianópolis;Lucas Pereira;Notebook Dell Inspiron;David Lloyd;masculino;cartão de crédito
2025-08-29 03:35:06.196007;1177;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Janet Smith;feminino;pix
2025-08-29 19:56:05.716756;1178;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Paul Baker;masculino;cartão de crédito
2025-08-29 22:24:04.935506;1179;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Brenda Holtz;feminino;dinheiro
2025-08-30 01:06:03.649400;1180;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jake Lee;masculino;boleto
2025-08-30 01:43:06.506513;1181;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Gertrude Wellington;feminino;pix
2025-08-30 03:55:04.742715;1182;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Sandra Cave;feminino;cartão de crédito
2025-08-30 19:30:04.523161;1183;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Marilyn Blackwood;feminino;pix
2025-08-30 20:09:05.716837;1184;Florianópolis;Gabriela Santos;Smartwatch Garmin;Felicitas Stein;feminino;dinheiro
2025-08-30 20:15:03.434495;1185;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Donald Branch;masculino;pix
2025-08-30 20:18:04.047290;1186;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Eva Whited;feminino;dinheiro
2025-08-30 21:56:04.402366;1187;Florianópolis;Lucas Pereira;Tablet Apple iPad;Richard Wilson;masculino;boleto
2025-08-31 01:56:04.889958;1188;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Viola Andrews;feminino;boleto
2025-08-31 19:26:03.583672;1189;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Manuela Chung;feminino;dinheiro
2025-08-31 21:05:04.405751;1190;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Lawrence Morton;masculino;cartão de crédito
2025-08-31 21:33:06.042363;1191;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Jennifer Hardcastle;feminino;pix
2025-08-31 21:33:07.338991;1192;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Timothy Wilson;masculino;pix
2025-09-01 01:45:06.284777;1193;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Richard Burnett;masculino;cartão de crédito
2025-09-01 02:54:06.822319;1194;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Mary Singleton;feminino;boleto
2025-09-01 19:07:06.395013;1195;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Phyllis Grant;feminino;boleto
2025-09-01 19:19:06.990581;1196;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;David Hughes;masculino;dinheiro
2025-09-01 20:26:05.680662;1197;São Paulo;Lucas Pereira;Smartwatch Garmin;Arthur Levin;masculino;pix
2025-09-01 21:52:06.612064;1198;Florianópolis;Lucas Pereira;Smartwatch Garmin;Dorothy Miller;feminino;dinheiro
2025-09-01 23:46:04.413432;1199;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Nickie Sample;feminino;dinheiro
2025-09-02 02:16:03.521840;1200;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Debra Kidwell;feminino;pix
2025-09-02 20:18:05.864786;1201;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Carlos Hajek;masculino;dinheiro
2025-09-02 21:00:06.181630;1202;Florianópolis;Lucas Pereira;Smartwatch Garmin;Jovita Trudeau;feminino;cartão de crédito
2025-09-02 21:06:03.433053;1203;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Connie Fuller;feminino;boleto
2025-09-02 22:05:07.594446;1204;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Ryan Nelson;masculino;dinheiro
2025-09-02 22:29:07.452568;1205;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Georgianne Jaffe;feminino;boleto
2025-09-03 00:28:06.614329;1206;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Alexander Robbins;masculino;pix
2025-09-03 01:35:04.282857;1207;São Paulo;Lucas Pereira;Smartwatch Garmin;Mary Wolfe;feminino;dinheiro
2025-09-03 17:39:04.019247;1208;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Naomi Anderson;feminino;dinheiro
2025-09-03 19:04:04.107604;1209;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Benjamin Robinson;masculino;pix
2025-09-03 19:47:05.440782;1210;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Enrique Propst;masculino;pix
2025-09-03 20:34:05.395396;1211;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Chester Smith;masculino;cartão de crédito
2025-09-04 18:58:05.660859;1212;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Mary Martinez;feminino;cartão de crédito
2025-09-04 21:59:05.708774;1213;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Crystal Jinks;feminino;dinheiro
2025-09-05 01:31:06.248541;1214;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Erasmo Burns;masculino;boleto
2025-09-05 04:08:05.897726;1215;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Dolores Nestor;feminino;dinheiro
2025-09-05 18:07:06.018876;1216;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Charles Singh;masculino;pix
2025-09-06 00:08:07.098111;1217;São Paulo;Ana Oliveira;Smartwatch Garmin;Ola Medrano;feminino;pix
2025-09-06 00:29:03.421884;1218;São Paulo;Lucas Pereira;Smartwatch Garmin;Allyson Hoggard;feminino;boleto
2025-09-06 01:19:04.319428;1219;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Miguel Patrone;masculino;pix
2025-09-06 02:51:05.589962;1220;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Sharon Lee;feminino;cartão de crédito
2025-09-06 17:57:05.051805;1221;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Shawn Schick;feminino;pix
2025-09-06 20:25:04.481912;1222;Florianópolis;Gabriela Santos;Smartwatch Garmin;Robert Saraf;masculino;cartão de crédito
2025-09-06 21:37:07.192018;1223;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Misty Myers;feminino;cartão de crédito
2025-09-06 21:38:05.988141;1224;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;Sherri Sykes;feminino;dinheiro
2025-09-06 23:11:07.030478;1225;São Paulo;Lucas Pereira;Tablet Apple iPad;Carl Broenneke;masculino;pix
2025-09-07 02:04:05.451765;1226;Florianópolis;Gabriela Santos;Tablet Apple iPad;Opal Timms;feminino;boleto
2025-09-07 02:44:07.553217;1227;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Jennifer Houlihan;feminino;cartão de crédito
2025-09-08 19:05:06.757581;1228;São Paulo;Ana Oliveira;Smartwatch Garmin;Rebecca Kenne;feminino;cartão de crédito
2025-09-09 00:13:06.911400;1229;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Pamela Munoz;feminino;pix
2025-09-09 00:59:06.590691;1230;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Candis Crosby;feminino;cartão de crédito
2025-09-09 17:23:05.909621;1231;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Peter Perry;masculino;dinheiro
2025-09-09 17:24:07.008210;1232;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kristi Bills;feminino;cartão de crédito
2025-09-09 22:46:06.828561;1233;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jed Valenzula;masculino;pix
2025-09-09 22:48:07.479139;1234;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Edward Carr;masculino;pix
2025-09-10 00:52:03.801814;1235;Florianópolis;Lucas Pereira;Tablet Apple iPad;Stephen Bormann;masculino;cartão de crédito
2025-09-10 02:02:07.080531;1236;Porto Alegre;Mariana Gomes;Tablet Apple iPad;Doug Vanhofwegen;masculino;pix
2025-09-10 02:28:05.880582;1237;São Paulo;Lucas Pereira;Tablet Apple iPad;Melissa Mengel;feminino;pix
2025-09-10 03:37:05.945324;1238;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sharon Smith;feminino;pix
2025-09-10 04:05:04.602215;1239;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Carmen Vert;feminino;boleto
2025-09-10 18:23:06.616861;1240;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Clara Cashdollar;feminino;boleto
2025-09-10 18:50:03.924550;1241;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jermaine Engelken;masculino;pix
2025-09-10 21:38:04.107966;1242;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Tiffaney Porter;feminino;boleto
2025-09-10 22:15:04.922504;1243;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Mary Valdez;feminino;pix
2025-09-11 01:16:05.877346;1244;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Michael Rigdon;masculino;pix
2025-09-11 02:00:06.727299;1245;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Aaron Martz;masculino;dinheiro
2025-09-11 03:54:06.092658;1246;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Lynn Alexander;feminino;dinheiro
2025-09-11 20:37:06.988655;1247;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Minnie Taylor;feminino;boleto
2025-09-11 20:59:06.995418;1248;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Velma Loreto;feminino;cartão de crédito
2025-09-12 00:08:04.953473;1249;Belo Horizonte;Carlos Silva;Tablet Apple iPad;David Collette;masculino;dinheiro
2025-09-12 00:21:03.999206;1250;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Debra Busbee;feminino;pix
2025-09-12 00:43:04.316826;1251;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Ryan Scales;masculino;cartão de crédito
2025-09-12 03:11:04.019542;1252;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Ralph Bolden;masculino;cartão de crédito
2025-09-12 03:23:04.404082;1253;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Eveline Roussel;feminino;boleto
2025-09-12 03:45:04.731696;1254;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jason Trias;masculino;dinheiro
2025-09-12 18:37:03.710842;1255;São Paulo;Ana Oliveira;Tablet Apple iPad;Pamela Solorzano;feminino;boleto
2025-09-12 18:52:06.345638;1256;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Brian Daughtry;masculino;cartão de crédito
2025-09-12 19:44:04.258321;1257;Florianópolis;Gabriela Santos;Tablet Apple iPad;Cindy Ullrich;feminino;dinheiro
2025-09-12 20:25:06.194299;1258;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Niki Davis;feminino;boleto
2025-09-12 20:49:05.760795;1259;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Cheyenne Grove;feminino;pix
2025-09-12 21:50:04.072860;1260;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Bernard Mclain;masculino;dinheiro
2025-09-12 21:51:07.492955;1261;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Angela Bass;feminino;dinheiro
2025-09-13 00:35:05.378121;1262;Florianópolis;Lucas Pereira;Tablet Apple iPad;Alfred Brant;masculino;dinheiro
2025-09-13 01:12:05.713630;1263;São Paulo;Ana Oliveira;Tablet Apple iPad;Barbara Bledsoe;feminino;boleto
2025-09-13 01:12:07.541671;1264;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Brenda Moore;feminino;pix
2025-09-13 17:34:04.316308;1265;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Jean Singer;feminino;pix
2025-09-13 17:54:05.055561;1266;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Lee Bowen;masculino;pix
2025-09-13 18:56:06.018479;1267;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Claire Pearce;feminino;dinheiro
2025-09-13 23:39:04.045114;1268;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Adam Warren;masculino;cartão de crédito
2025-09-14 01:07:04.127070;1269;São Paulo;Lucas Pereira;Notebook Dell Inspiron;William Pastorius;masculino;cartão de crédito
2025-09-14 21:17:05.708633;1270;São Paulo;Lucas Pereira;Fone de Ouvido Sony;William Turner;masculino;cartão de crédito
2025-09-14 22:34:03.914286;1271;Florianópolis;Lucas Pereira;Tablet Apple iPad;Cassie Black;feminino;dinheiro
2025-09-14 23:00:05.247036;1272;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Hugo Acosta;masculino;boleto
2025-09-15 00:04:04.175432;1273;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Kendall Medina;masculino;boleto
2025-09-15 00:07:05.068123;1274;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Coleman Godeaux;masculino;dinheiro
2025-09-15 00:11:04.107688;1275;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Ernie Mcdaniel;masculino;boleto
2025-09-15 00:54:07.234645;1276;São Paulo;Ana Oliveira;Smartwatch Garmin;Anthony Humphries;masculino;cartão de crédito
2025-09-15 03:24:05.831255;1277;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Carrie Lewis;feminino;boleto
2025-09-15 19:22:04.729839;1278;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Patsy Jackson;feminino;cartão de crédito
2025-09-15 20:08:04.221272;1279;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Wm Sykes;masculino;pix
2025-09-15 23:09:03.424014;1280;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Daniel Helms;masculino;cartão de crédito
2025-09-15 23:22:05.035414;1281;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Iris Sikorski;feminino;pix
2025-09-16 18:04:06.989972;1282;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Hazel Kuhn;feminino;dinheiro
2025-09-16 19:23:05.953098;1283;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Johnny Foster;masculino;dinheiro
2025-09-16 23:52:05.858499;1284;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mindy Montalbo;feminino;boleto
2025-09-17 02:39:05.203568;1285;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Leroy Fountain;masculino;dinheiro
2025-09-17 18:36:03.420577;1286;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Stephanie Knight;feminino;pix
2025-09-17 20:45:06.717298;1287;Florianópolis;Lucas Pereira;Smartwatch Garmin;Robert Davis;masculino;pix
2025-09-17 23:20:04.849476;1288;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Gilbert Mysak;masculino;cartão de crédito
2025-09-18 00:42:06.239874;1289;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Mary Razo;feminino;cartão de crédito
2025-09-18 01:48:03.638761;1290;Florianópolis;Lucas Pereira;Smartwatch Garmin;Florence Johnson;feminino;boleto
2025-09-18 02:02:03.914588;1291;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Frances Shirley;feminino;dinheiro
2025-09-18 03:44:06.580917;1292;Florianópolis;Lucas Pereira;Tablet Apple iPad;Jacob Decker;masculino;boleto
2025-09-18 17:42:05.585890;1293;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Lissette Herrera;feminino;dinheiro
2025-09-18 18:25:05.337393;1294;São Paulo;Lucas Pereira;Tablet Apple iPad;Terry Watts;masculino;boleto
2025-09-18 20:12:06.947876;1295;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kenneth Sturman;masculino;dinheiro
2025-09-18 20:55:07.659797;1296;Florianópolis;Lucas Pereira;Smartwatch Garmin;Joseph Brown;masculino;cartão de crédito
2025-09-18 21:06:06.869352;1297;Florianópolis;Gabriela Santos;Smartwatch Garmin;Carolyn Rayburn;feminino;dinheiro
2025-09-19 00:03:06.843410;1298;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Joseph Shanks;masculino;cartão de crédito
2025-09-19 02:34:05.157379;1299;Florianópolis;Gabriela Santos;Smartwatch Garmin;Lois Matos;feminino;boleto
2025-09-19 18:54:06.070878;1300;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Holly Oneill;feminino;pix
2025-09-19 19:21:06.635633;1301;Florianópolis;Gabriela Santos;Tablet Apple iPad;Tom Cole;masculino;cartão de crédito
2025-09-19 19:44:04.271723;1302;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Emma Jackson;feminino;pix
2025-09-19 22:37:03.807648;1303;São Paulo;Ana Oliveira;Smartwatch Garmin;Frieda Mangum;feminino;dinheiro
2025-09-19 23:07:04.671637;1304;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Tessie Siddon;feminino;boleto
2025-09-20 01:35:04.448508;1305;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ronald Hartzell;masculino;dinheiro
2025-09-20 04:18:03.544034;1306;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Raymond Cohen;masculino;dinheiro
2025-09-20 17:46:05.078677;1307;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Danny Halcomb;masculino;cartão de crédito
2025-09-20 19:08:03.712854;1308;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Deborah Tracy;feminino;dinheiro
2025-09-20 19:18:07.012038;1309;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Frances Hicks;feminino;boleto
2025-09-20 20:58:04.305142;1310;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Brendan Carlisle;masculino;pix
2025-09-21 17:51:03.904272;1311;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Mike Crowder;masculino;pix
2025-09-21 19:41:03.424443;1312;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Walton Lagrimas;masculino;cartão de crédito
2025-09-21 20:49:05.771362;1313;Florianópolis;Lucas Pereira;Fone de Ouvido Sony;Dion Keyes;masculino;dinheiro
2025-09-21 21:12:03.603938;1314;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Larry Rodriguez;masculino;pix
2025-09-21 21:16:07.455875;1315;São Paulo;Lucas Pereira;Tablet Apple iPad;Thomas Barbour;masculino;pix
2025-09-22 02:43:04.768617;1316;Belo Horizonte;Fernanda Costa;Tablet Apple iPad;George Currin;masculino;cartão de crédito
2025-09-22 03:28:06.755950;1317;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Clyde Kelly;masculino;boleto
2025-09-22 23:19:06.071357;1318;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Maggie Seevers;feminino;cartão de crédito
2025-09-22 23:28:07.222399;1319;São Paulo;Ana Oliveira;Smartwatch Garmin;Johnny Arrington;masculino;dinheiro
2025-09-23 04:07:07.701008;1320;Rio de Janeiro;Pedro Souza;Tablet Apple iPad;Jack Williams;masculino;dinheiro
2025-09-23 19:09:03.656352;1321;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Belva Pagan;feminino;dinheiro
2025-09-23 19:25:03.808667;1322;Florianópolis;Lucas Pereira;Tablet Apple iPad;Bruce Wills;masculino;cartão de crédito
2025-09-23 21:38:05.378005;1323;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Jay Thompson;masculino;cartão de crédito
2025-09-23 22:32:07.656008;1324;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Julie Well;feminino;dinheiro
2025-09-24 02:05:04.085098;1325;São Paulo;Lucas Pereira;Tablet Apple iPad;Suzanne Osbeck;feminino;pix
2025-09-24 03:03:05.256022;1326;São Paulo;Lucas Pereira;Tablet Apple iPad;Joel Allton;masculino;pix
2025-09-24 20:57:06.118129;1327;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Greg Murray;masculino;cartão de crédito
2025-09-25 00:13:05.014696;1328;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Matthew Brookshire;masculino;pix
2025-09-25 01:58:04.347560;1329;Belo Horizonte;Carlos Silva;Tablet Apple iPad;Scott Lampley;masculino;dinheiro
2025-09-25 03:08:07.149148;1330;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Elizabeth Simpon;feminino;pix
2025-09-25 03:57:04.794800;1331;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Shelli Coleman;feminino;cartão de crédito
2025-09-25 18:16:06.009937;1332;Rio de Janeiro;Juliana Almeida;Tablet Apple iPad;Joyce Paletta;feminino;boleto
2025-09-26 00:54:06.093296;1333;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Isabel Aldrich;feminino;boleto
2025-09-26 01:24:05.156592;1334;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Richard Thorpe;masculino;cartão de crédito
2025-09-26 19:48:06.037521;1335;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Christine Stapler;feminino;cartão de crédito
2025-09-26 19:59:05.491096;1336;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Amira Armendariz;feminino;cartão de crédito
2025-09-26 20:39:05.500102;1337;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Margaret Cunningham;feminino;pix
2025-09-26 22:53:06.505893;1338;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Aaron Devine;masculino;dinheiro
2025-09-27 01:18:05.922995;1339;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Roy Deldonno;masculino;dinheiro
2025-09-27 01:56:06.988168;1340;São Paulo;Lucas Pereira;Tablet Apple iPad;Ann Anderson;feminino;boleto
2025-09-27 02:19:06.481078;1341;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Aaron Mcknight;masculino;boleto
2025-09-27 02:33:07.006185;1342;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Dennis Solomon;masculino;pix
2025-09-27 19:04:04.587999;1343;Florianópolis;Gabriela Santos;Smartwatch Garmin;Michael Giannetti;masculino;pix
2025-09-27 19:28:05.083201;1344;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Dan Peterson;masculino;cartão de crédito
2025-09-27 19:43:05.275561;1345;Porto Alegre;Roberto Ferreira;Tablet Apple iPad;Edward Jorstad;masculino;boleto
2025-09-27 19:51:03.630272;1346;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Lisa Jemison;feminino;boleto
2025-09-27 22:18:05.120822;1347;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Delores Sholders;feminino;cartão de crédito
2025-09-27 23:28:03.666312;1348;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Olga Lindall;feminino;cartão de crédito
2025-09-28 01:02:06.982635;1349;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Ruth Kay;feminino;cartão de crédito
2025-09-28 01:55:04.965935;1350;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Cheryl Poole;feminino;boleto
2025-09-28 03:13:05.083813;1351;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Nicholas Peterson;masculino;pix
2025-09-28 04:16:06.092856;1352;Florianópolis;Lucas Pereira;Smartwatch Garmin;Janeen Simpson;feminino;boleto
